age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit,marital,education,default,day,duration,previous
56,management,0,no,no,cellular,oct,1,111,other,yes,married,secondary,no,27,298,8
36,services,4721,no,no,cellular,mar,2,90,success,yes,married,secondary,no,9,288,3
41,technician,335,no,no,cellular,aug,3,-1,unknown,no,married,secondary,no,18,169,0
36,blue-collar,219,yes,yes,cellular,may,2,347,failure,no,single,secondary,no,11,270,1
40,blue-collar,1515,yes,no,cellular,aug,1,-1,unknown,yes,married,secondary,no,10,503,0
32,management,169,no,no,telephone,aug,2,-1,unknown,yes,married,tertiary,no,14,698,0
61,self-employed,10861,no,no,cellular,oct,1,91,success,yes,married,tertiary,no,25,225,5
37,technician,127,yes,no,cellular,aug,1,193,success,yes,married,tertiary,no,25,192,1
34,management,0,yes,no,cellular,aug,1,99,success,yes,married,tertiary,no,7,262,2
37,management,1027,yes,no,cellular,mar,1,152,success,yes,single,tertiary,no,2,313,2
36,technician,-487,yes,no,cellular,apr,1,-1,unknown,yes,single,secondary,yes,17,1080,0
24,student,782,no,no,cellular,may,7,91,other,no,single,unknown,no,4,12,1
29,management,199,yes,yes,unknown,may,4,-1,unknown,yes,married,tertiary,no,7,1689,0
42,admin.,527,no,yes,cellular,apr,1,-1,unknown,yes,divorced,secondary,no,20,112,0
48,blue-collar,-254,no,yes,cellular,aug,4,-1,unknown,no,married,primary,no,29,134,0
25,student,3713,no,no,cellular,may,2,353,other,yes,single,secondary,no,24,323,3
31,blue-collar,953,yes,no,cellular,may,1,346,success,yes,single,secondary,no,14,479,2
40,admin.,0,yes,no,unknown,may,2,-1,unknown,no,married,secondary,no,23,193,0
26,admin.,96,no,no,cellular,may,1,345,failure,no,single,secondary,no,6,606,1
38,self-employed,1612,yes,no,cellular,may,1,-1,unknown,yes,single,tertiary,no,8,423,0
68,retired,451,no,no,cellular,mar,1,-1,unknown,yes,married,primary,no,5,373,0
50,technician,396,no,no,unknown,jun,2,-1,unknown,yes,divorced,secondary,no,20,716,0
84,retired,639,no,no,telephone,may,3,-1,unknown,yes,divorced,primary,no,18,353,0
31,technician,-360,yes,no,unknown,may,2,-1,unknown,no,married,secondary,no,27,93,0
31,technician,-463,yes,no,unknown,may,1,-1,unknown,no,married,secondary,yes,28,210,0
56,management,505,no,no,cellular,feb,2,199,other,no,divorced,tertiary,no,9,108,3
48,management,2266,no,no,cellular,nov,1,-1,unknown,yes,married,tertiary,no,18,676,0
36,technician,911,yes,yes,cellular,may,3,-1,unknown,no,married,tertiary,no,4,275,0
44,technician,135,yes,no,cellular,may,3,-1,unknown,no,married,secondary,no,8,262,0
25,blue-collar,76,no,yes,cellular,jul,4,-1,unknown,no,single,secondary,no,28,50,0
66,housemaid,40,no,no,telephone,oct,2,-1,unknown,yes,married,primary,no,14,290,0
47,technician,1167,yes,no,cellular,aug,1,96,success,yes,married,secondary,no,4,505,6
29,technician,309,yes,no,unknown,may,1,-1,unknown,no,single,secondary,no,13,214,0
35,technician,128,no,yes,cellular,jan,1,205,other,no,married,secondary,no,29,456,2
34,blue-collar,695,yes,yes,unknown,may,4,-1,unknown,yes,married,primary,no,16,1064,0
36,management,8564,yes,no,unknown,may,1,-1,unknown,no,married,tertiary,no,23,125,0
58,retired,1425,no,no,cellular,apr,1,-1,unknown,yes,married,tertiary,no,30,224,0
45,blue-collar,-66,yes,no,unknown,may,2,-1,unknown,no,married,primary,no,6,263,0
60,management,-311,no,no,cellular,aug,6,-1,unknown,no,married,tertiary,yes,25,151,0
33,admin.,315,yes,yes,cellular,may,3,-1,unknown,yes,single,secondary,no,14,888,0
47,management,334,yes,no,cellular,jun,3,94,success,yes,single,tertiary,no,28,614,9
31,management,3384,no,no,cellular,sep,1,104,success,yes,single,tertiary,no,16,153,2
31,blue-collar,-454,yes,yes,unknown,may,2,-1,unknown,no,married,primary,no,28,861,0
44,blue-collar,0,yes,no,cellular,jul,2,-1,unknown,no,married,primary,no,30,83,0
34,technician,-259,yes,no,unknown,may,2,-1,unknown,no,married,secondary,no,27,124,0
49,technician,3726,no,no,cellular,aug,2,-1,unknown,yes,married,tertiary,no,5,875,0
39,self-employed,0,yes,no,unknown,may,2,-1,unknown,no,divorced,secondary,no,23,210,0
31,self-employed,168,no,no,cellular,feb,2,-1,unknown,yes,married,tertiary,no,4,193,0
41,admin.,2550,yes,no,cellular,may,2,347,failure,no,divorced,secondary,no,15,894,2
50,blue-collar,203,yes,no,telephone,nov,1,127,other,no,divorced,secondary,no,19,265,4
49,technician,-188,yes,yes,cellular,nov,1,-1,unknown,yes,single,secondary,no,17,454,0
52,admin.,813,no,yes,cellular,aug,2,-1,unknown,no,married,primary,no,5,113,0
52,housemaid,3923,yes,no,unknown,may,3,-1,unknown,yes,married,secondary,no,14,942,0
35,blue-collar,625,no,no,cellular,may,1,-1,unknown,no,married,secondary,no,13,267,0
50,technician,0,no,no,cellular,sep,1,120,failure,yes,divorced,secondary,no,29,159,2
48,management,159,no,no,telephone,jul,1,251,success,yes,single,tertiary,no,7,229,6
51,admin.,658,yes,no,unknown,may,1,-1,unknown,no,married,primary,no,14,369,0
25,blue-collar,0,no,yes,cellular,jul,4,-1,unknown,yes,married,secondary,no,15,1424,0
52,admin.,872,yes,no,telephone,may,6,335,other,no,single,unknown,no,18,82,1
49,admin.,228,yes,no,cellular,jun,1,92,success,yes,single,tertiary,no,2,407,1
35,blue-collar,293,yes,no,cellular,apr,1,325,other,yes,married,secondary,no,17,1017,1
54,unemployed,3611,yes,no,cellular,feb,1,-1,unknown,no,single,secondary,no,5,81,0
37,technician,1435,no,no,cellular,aug,16,-1,unknown,yes,single,secondary,no,18,724,0
50,management,5969,no,no,cellular,jan,1,544,failure,yes,married,tertiary,no,25,455,2
60,services,4256,yes,no,cellular,nov,1,92,success,yes,married,tertiary,no,16,200,4
32,technician,240,yes,yes,cellular,jul,3,-1,unknown,no,married,tertiary,no,14,86,0
62,retired,1495,no,no,cellular,aug,1,196,success,yes,married,secondary,no,17,606,1
60,management,3387,no,no,cellular,aug,2,-1,unknown,no,married,tertiary,no,14,636,0
40,management,4025,yes,no,cellular,jul,4,-1,unknown,no,married,secondary,no,15,107,0
48,services,2805,no,yes,cellular,jul,2,-1,unknown,no,divorced,primary,no,23,212,0
28,services,373,yes,no,cellular,may,2,-1,unknown,no,single,secondary,no,18,115,0
41,management,30,no,no,cellular,aug,7,-1,unknown,no,married,tertiary,no,19,171,0
37,technician,1,yes,no,unknown,may,1,-1,unknown,yes,married,secondary,no,6,608,0
41,management,1757,no,no,cellular,apr,1,239,failure,yes,divorced,tertiary,no,22,314,13
50,blue-collar,383,no,no,telephone,oct,2,-1,unknown,no,married,primary,no,2,382,0
30,management,5359,no,no,cellular,aug,1,84,success,yes,single,tertiary,no,19,145,2
52,self-employed,6657,no,no,telephone,apr,1,-1,unknown,yes,married,tertiary,no,30,917,0
53,entrepreneur,62,yes,no,unknown,may,5,-1,unknown,yes,single,secondary,no,30,1044,0
54,management,1464,no,no,cellular,jun,1,-1,unknown,yes,married,tertiary,no,30,157,0
47,technician,1981,yes,no,cellular,jul,2,-1,unknown,yes,married,secondary,no,21,919,0
47,blue-collar,116,yes,no,unknown,may,2,-1,unknown,no,married,secondary,no,8,376,0
39,blue-collar,332,yes,no,unknown,may,3,-1,unknown,no,married,primary,no,8,277,0
32,self-employed,1942,yes,no,unknown,may,9,-1,unknown,no,married,secondary,no,30,84,0
42,management,3713,no,no,cellular,nov,2,-1,unknown,yes,married,tertiary,no,19,709,0
34,management,443,no,no,cellular,jun,3,-1,unknown,yes,married,tertiary,no,18,235,0
39,blue-collar,1181,yes,no,cellular,jul,2,-1,unknown,yes,married,unknown,no,30,650,0
52,retired,350,no,yes,cellular,jul,1,-1,unknown,no,married,tertiary,no,9,156,0
36,management,-92,no,yes,cellular,nov,3,-1,unknown,no,married,tertiary,no,18,196,0
27,management,6791,no,no,cellular,aug,2,69,other,yes,single,tertiary,no,5,179,26
56,management,4623,no,no,cellular,aug,1,-1,unknown,yes,married,unknown,no,17,348,0
32,self-employed,14522,no,no,cellular,nov,7,-1,unknown,no,married,tertiary,no,21,221,0
30,technician,2371,no,no,cellular,jun,1,384,other,yes,single,secondary,no,14,661,2
23,admin.,252,yes,no,cellular,may,1,-1,unknown,no,single,secondary,no,15,56,0
57,management,10583,no,no,cellular,sep,3,98,success,yes,married,tertiary,no,28,341,3
30,admin.,311,no,no,cellular,mar,2,-1,unknown,yes,single,tertiary,no,31,158,0
27,management,1840,no,no,cellular,jun,1,28,other,yes,single,tertiary,no,1,220,8
38,technician,1711,no,no,telephone,sep,1,-1,unknown,yes,single,secondary,no,30,234,0
34,admin.,63,yes,no,cellular,apr,1,-1,unknown,yes,single,secondary,no,17,678,0
38,blue-collar,292,yes,yes,unknown,jun,2,-1,unknown,no,married,secondary,no,6,84,0
57,housemaid,8278,no,no,cellular,nov,3,-1,unknown,no,divorced,primary,no,17,408,0
32,technician,6281,yes,no,unknown,jun,4,-1,unknown,yes,single,tertiary,no,3,1336,0
35,management,146,no,no,cellular,aug,2,-1,unknown,yes,divorced,tertiary,no,6,720,0
64,retired,571,yes,no,cellular,apr,2,-1,unknown,yes,married,secondary,no,20,1422,0
58,admin.,3337,yes,no,telephone,oct,2,690,failure,yes,divorced,secondary,no,8,369,3
30,blue-collar,522,no,no,cellular,feb,3,-1,unknown,no,single,secondary,no,6,197,0
45,management,1300,no,no,cellular,jul,3,-1,unknown,no,married,tertiary,no,30,135,0
30,technician,4787,yes,no,cellular,nov,1,167,failure,no,single,secondary,no,18,266,2
42,blue-collar,213,yes,no,cellular,jul,3,-1,unknown,yes,divorced,primary,no,7,434,0
38,admin.,47,yes,no,cellular,may,5,-1,unknown,yes,married,secondary,no,4,288,0
41,admin.,120,no,yes,cellular,jul,1,-1,unknown,no,married,secondary,no,8,489,0
26,student,132,no,no,cellular,oct,1,119,success,yes,single,secondary,no,1,194,1
36,management,1133,yes,no,cellular,aug,1,181,other,yes,married,tertiary,no,4,293,2
21,student,123,no,no,telephone,feb,5,93,success,yes,single,secondary,no,12,379,2
28,management,187,no,no,cellular,sep,1,93,success,yes,single,tertiary,no,10,255,2
67,retired,203,no,no,cellular,oct,1,266,success,yes,married,secondary,no,11,405,2
43,blue-collar,18,yes,no,cellular,may,2,370,other,no,married,primary,no,14,131,3
45,entrepreneur,1273,yes,yes,cellular,nov,2,162,failure,no,divorced,tertiary,no,20,206,3
27,unemployed,9,no,yes,cellular,jul,2,-1,unknown,yes,single,primary,no,9,919,0
76,retired,820,no,no,telephone,apr,4,-1,unknown,yes,married,secondary,no,23,263,0
44,management,126,yes,no,unknown,may,1,-1,unknown,no,married,tertiary,no,13,92,0
29,management,9407,no,no,cellular,may,6,-1,unknown,yes,single,tertiary,no,4,267,0
27,services,-151,no,no,cellular,jul,2,-1,unknown,no,single,secondary,no,8,283,0
42,blue-collar,452,yes,no,cellular,nov,2,-1,unknown,no,married,unknown,no,17,359,0
27,blue-collar,197,no,no,telephone,jul,1,-1,unknown,no,married,secondary,no,23,222,0
32,management,0,no,no,cellular,feb,4,-1,unknown,yes,single,tertiary,no,5,550,0
44,technician,4580,yes,no,unknown,may,2,-1,unknown,yes,married,tertiary,no,15,911,0
36,technician,376,no,no,cellular,sep,1,-1,unknown,yes,married,tertiary,no,16,173,0
58,management,473,no,no,cellular,feb,1,262,success,yes,married,tertiary,no,18,1109,1
51,housemaid,618,yes,yes,cellular,feb,1,-1,unknown,no,married,primary,no,4,69,0
39,student,1107,yes,no,telephone,apr,4,-1,unknown,no,single,tertiary,no,20,407,0
29,services,84,no,yes,unknown,jul,3,-1,unknown,yes,single,secondary,no,3,587,0
34,technician,178,yes,no,cellular,nov,1,-1,unknown,no,married,tertiary,no,18,85,0
46,admin.,1264,no,no,telephone,jan,2,-1,unknown,no,married,secondary,no,28,100,0
33,blue-collar,-191,yes,yes,cellular,jul,4,-1,unknown,yes,married,primary,no,9,1290,0
77,retired,29340,no,no,cellular,mar,1,91,other,yes,married,primary,no,15,257,2
54,unknown,390,no,no,cellular,aug,5,-1,unknown,no,married,unknown,no,20,68,0
50,admin.,715,no,no,cellular,aug,13,-1,unknown,no,married,secondary,no,28,131,0
47,blue-collar,4040,no,no,cellular,aug,5,-1,unknown,no,married,primary,no,11,53,0
76,retired,2302,no,no,telephone,feb,1,87,failure,no,married,secondary,no,5,110,2
34,management,271,yes,no,cellular,feb,1,94,success,yes,married,tertiary,no,15,308,4
33,blue-collar,1464,yes,no,unknown,may,3,-1,unknown,yes,married,secondary,no,23,588,0
51,management,1610,yes,no,unknown,jun,3,-1,unknown,yes,single,secondary,no,16,1248,0
61,retired,8729,no,no,cellular,oct,1,-1,unknown,yes,married,primary,no,30,480,0
37,management,0,no,no,cellular,oct,1,258,other,no,single,tertiary,no,20,107,3
34,technician,652,yes,yes,cellular,jul,4,-1,unknown,no,married,secondary,no,18,50,0
36,technician,1327,no,no,cellular,oct,2,-1,unknown,no,married,tertiary,no,29,174,0
43,blue-collar,245,yes,no,cellular,apr,1,-1,unknown,no,married,unknown,no,16,829,0
55,technician,1320,no,no,cellular,jul,1,91,success,yes,married,tertiary,no,28,340,2
36,blue-collar,403,yes,no,unknown,jun,1,-1,unknown,yes,married,primary,no,4,920,0
31,services,2050,yes,no,cellular,nov,5,-1,unknown,no,married,secondary,no,18,271,0
83,retired,425,no,no,telephone,jun,1,140,failure,yes,married,primary,no,22,883,1
32,technician,-770,yes,no,cellular,may,1,-1,unknown,yes,single,tertiary,no,18,618,0
31,management,2603,yes,no,cellular,feb,4,-1,unknown,yes,married,tertiary,no,11,280,0
33,admin.,7608,no,no,cellular,mar,4,-1,unknown,yes,single,tertiary,no,30,238,0
27,technician,2,yes,yes,cellular,may,2,356,failure,yes,single,secondary,no,6,554,1
63,management,5112,no,no,telephone,nov,2,95,failure,yes,married,tertiary,no,13,2184,3
30,management,218,no,no,unknown,jun,1,-1,unknown,no,single,tertiary,no,3,75,0
32,technician,1212,yes,no,unknown,may,2,-1,unknown,no,single,tertiary,no,23,463,0
34,management,6766,no,no,cellular,aug,5,-1,unknown,no,single,tertiary,no,28,210,0
53,admin.,1796,no,no,telephone,dec,1,193,failure,yes,married,secondary,no,15,476,1
38,management,0,no,no,cellular,aug,18,-1,unknown,no,married,tertiary,no,28,77,0
25,admin.,122,yes,no,cellular,may,2,-1,unknown,yes,single,secondary,no,7,481,0
46,management,-130,yes,no,cellular,mar,2,-1,unknown,yes,divorced,tertiary,no,24,144,0
60,unemployed,957,no,no,cellular,sep,1,184,success,yes,married,secondary,no,8,246,3
52,retired,0,no,no,cellular,aug,5,-1,unknown,no,married,secondary,no,22,351,0
46,management,4,no,no,cellular,aug,4,-1,unknown,yes,married,tertiary,no,8,1206,0
32,management,874,no,no,cellular,aug,6,-1,unknown,yes,divorced,tertiary,no,12,1282,0
57,management,9103,no,yes,unknown,jun,2,-1,unknown,yes,married,tertiary,no,20,1098,0
36,management,4,yes,no,cellular,jul,1,61,success,no,single,tertiary,no,7,529,3
40,blue-collar,2129,yes,no,cellular,apr,3,-1,unknown,no,married,primary,no,20,1156,0
58,retired,0,no,no,unknown,jun,5,-1,unknown,no,divorced,secondary,no,17,436,0
30,unemployed,2424,no,no,cellular,feb,1,95,success,yes,single,secondary,no,15,337,2
36,management,992,no,no,unknown,jun,1,-1,unknown,no,single,secondary,no,6,351,0
40,services,19343,yes,no,cellular,nov,4,179,failure,no,single,secondary,no,21,13,4
39,blue-collar,39,yes,no,unknown,jun,6,-1,unknown,no,married,secondary,no,18,34,0
42,blue-collar,205,yes,no,cellular,apr,1,-1,unknown,no,married,primary,no,17,582,0
25,admin.,1871,no,no,cellular,sep,1,96,success,yes,single,secondary,no,8,260,1
40,management,1509,no,no,cellular,may,1,58,failure,no,single,tertiary,no,12,333,3
35,management,0,yes,no,telephone,oct,1,-1,unknown,yes,divorced,tertiary,no,29,171,0
38,student,0,no,no,cellular,jul,1,385,failure,yes,married,unknown,no,8,341,1
46,unemployed,44,no,no,cellular,aug,1,-1,unknown,yes,single,tertiary,no,14,225,0
39,management,45,no,no,cellular,aug,4,-1,unknown,no,married,tertiary,no,28,148,0
36,admin.,-811,yes,no,cellular,may,2,-1,unknown,yes,divorced,secondary,no,12,365,0
58,admin.,169,no,no,cellular,may,3,87,success,yes,married,secondary,no,13,336,5
40,technician,360,yes,no,unknown,may,1,-1,unknown,no,single,secondary,no,9,73,0
35,unemployed,2080,yes,no,telephone,apr,3,-1,unknown,no,married,secondary,no,14,266,0
53,management,597,no,no,unknown,feb,1,-1,unknown,yes,married,tertiary,no,22,392,0
30,admin.,1310,no,no,telephone,oct,1,-1,unknown,no,married,secondary,no,27,3284,0
41,management,25,yes,yes,cellular,mar,2,-1,unknown,yes,divorced,tertiary,no,26,117,0
67,retired,1146,no,no,cellular,nov,1,92,failure,yes,married,secondary,no,13,259,2
32,blue-collar,2093,no,no,cellular,sep,2,444,failure,yes,single,secondary,no,24,224,1
28,services,198,no,no,cellular,feb,2,-1,unknown,yes,single,primary,no,4,976,0
30,management,14,no,no,cellular,jul,2,-1,unknown,no,married,tertiary,no,24,90,0
59,technician,2396,no,no,cellular,nov,1,-1,unknown,yes,divorced,secondary,no,20,488,0
25,self-employed,42,yes,no,cellular,mar,1,-1,unknown,yes,single,tertiary,no,3,320,0
40,services,471,yes,no,cellular,jul,4,-1,unknown,yes,married,secondary,no,24,430,0
33,management,1323,no,no,cellular,jun,1,-1,unknown,yes,married,tertiary,no,1,327,0
30,admin.,370,yes,no,unknown,may,1,-1,unknown,no,divorced,secondary,no,15,160,0
28,self-employed,120,yes,yes,unknown,may,3,-1,unknown,no,married,tertiary,no,8,130,0
33,services,7,yes,no,unknown,may,1,-1,unknown,no,married,secondary,no,20,217,0
34,entrepreneur,146,yes,no,cellular,jul,2,-1,unknown,yes,married,tertiary,no,14,788,0
57,retired,0,no,yes,cellular,jul,2,-1,unknown,no,divorced,primary,yes,24,125,0
50,admin.,363,yes,no,unknown,may,1,-1,unknown,yes,divorced,secondary,no,16,1340,0
37,housemaid,187,no,no,unknown,jun,1,-1,unknown,no,married,secondary,no,12,165,0
51,management,385,no,no,cellular,aug,2,-1,unknown,no,married,tertiary,no,11,39,0
30,management,640,no,no,cellular,feb,4,213,failure,no,single,tertiary,no,6,124,2
23,technician,4545,no,no,cellular,jun,1,-1,unknown,no,single,secondary,no,3,200,0
37,entrepreneur,-456,yes,yes,unknown,jun,7,-1,unknown,no,married,tertiary,yes,20,42,0
38,management,4174,no,no,cellular,oct,2,184,failure,yes,married,tertiary,no,23,336,5
45,services,27,yes,yes,cellular,jul,2,-1,unknown,no,married,secondary,no,31,43,0
39,blue-collar,34,yes,no,unknown,may,1,-1,unknown,no,married,primary,no,27,114,0
33,admin.,1437,yes,no,unknown,may,1,-1,unknown,no,single,secondary,no,21,641,0
55,management,9756,yes,no,cellular,jun,2,95,other,yes,divorced,tertiary,no,5,103,1
36,self-employed,1354,yes,no,cellular,may,1,356,success,yes,divorced,tertiary,no,14,1723,2
60,admin.,4629,yes,no,cellular,oct,1,-1,unknown,yes,married,unknown,no,27,624,0
30,management,536,no,no,cellular,jan,2,91,success,yes,single,tertiary,no,14,362,2
34,management,0,no,no,cellular,feb,3,9,other,yes,married,tertiary,no,6,787,1
54,technician,0,no,no,cellular,nov,5,192,other,yes,married,secondary,no,6,464,8
32,admin.,337,no,no,cellular,may,3,368,failure,no,married,secondary,no,15,51,1
38,blue-collar,0,no,no,unknown,jun,2,-1,unknown,no,divorced,primary,no,12,49,0
43,blue-collar,794,yes,no,cellular,may,3,-1,unknown,no,married,primary,no,13,38,0
34,blue-collar,17672,no,no,cellular,nov,1,-1,unknown,no,married,tertiary,no,20,548,0
29,admin.,-254,yes,no,cellular,may,2,-1,unknown,yes,divorced,secondary,no,14,406,0
31,services,428,yes,no,unknown,may,1,-1,unknown,no,married,secondary,no,21,272,0
50,entrepreneur,237,yes,yes,unknown,may,4,-1,unknown,no,married,primary,no,30,184,0
37,management,1113,no,no,cellular,sep,2,183,success,yes,married,tertiary,no,1,265,2
38,technician,0,yes,no,cellular,jul,1,-1,unknown,yes,married,secondary,no,22,1545,0
34,services,544,yes,no,unknown,may,2,-1,unknown,no,single,secondary,no,27,257,0
56,management,12356,yes,no,cellular,may,1,551,other,yes,married,tertiary,no,26,410,5
